url,title,sentiment_human,compound_score
https://www.breitbart.com/national-security/2020/12/15/philippines-duterte-eager-to-work-with-vatican-on-immigration-climate/,"Philippines Duterte Eager to Work with Vatican on Immigration, Climate",1,0.3612
https://www.breitbart.com/politics/2020/12/01/six-republicans-to-explore-immigration-reform-with-amnesty-advocates/,Six Republicans to Explore Immigration Reform with Amnesty Advocates,0,0
https://www.breitbart.com/immigration/2020/12/14/ocasio-cortez-mimics-george-w-bushs-immigration-plan/,Ocasio-Cortez Mimics George W. Bush's Immigration Plan,0,0
https://www.breitbart.com/politics/2020/12/15/billionaire-koch-urges-gop-democrats-to-pass-amnesty-increase-immigration/,"Billionaire Koch Urges GOP, Democrats to Pass Amnesty, Increase Immigration",1,0.3182
https://www.breitbart.com/politics/2020/11/21/immigration-activists-object-to-changes-in-citizenship-test-easier-quiz-helps-grow-u-s-immigrant-population/,Immigration Activists Object to Changes in Citizenship Test: Easier Quiz Helps Grow U.S. Immigrant Population,-1,0.6597
https://www.breitbart.com/politics/2020/12/08/house-democrats-gop-advance-hong-kong-to-u-s-mass-immigration-pipeline/,"House Democrats, GOP Advance Hong Kong-to-U.S. Mass Immigration Pipeline",-1,0
https://www.breitbart.com/politics/2020/12/01/ny-times-georgia-immigration-asia-democrats/,NY Times: Democrats Counting on Demographic Changes to Turn Georgia Blue via Mass Immigration,-1,0
https://www.breitbart.com/politics/2020/12/17/never-trump-bill-kristol-offers-to-help-joe-biden-win-amnesty/,Never Trump Bill Kristol Offers to Help Joe Biden Win Amnesty,1,0.7579
https://www.breitbart.com/politics/2020/12/08/justice-dept-exposes-silicon-valleys-worker-shortage-fraud/,Justice Department Debunks Silicon Valley Worker Shortage Claim,-1,0.5267
https://www.breitbart.com/politics/2020/12/08/report-joe-biden-may-appoint-official-to-undo-trumps-immigration-reforms/,Report: Joe Biden May Appoint Official to Undo Trump's Immigration Reforms,0,0
https://www.breitbart.com/border/2020/11/21/border-patrol-agents-find-migrants-locked-in-furniture-appliances-at-texas-checkpoint/,"Border Patrol Agents Find Migrants Locked in Furniture, Appliances at Texas Checkpoint",0,0
https://www.breitbart.com/law-and-order/2020/12/08/watch-multiple-arrests-after-antifa-vandalizes-portland-ice-facility-again/,WATCH: Multiple Arrests After Antifa Vandalizes Portland ICE Facility Again,-1,-0.4404
https://www.breitbart.com/asia/2020/12/18/ice-seizes-32-million-fake-viagra-pills-car-emblems-other-goods-arriving-china/,"ICE Seizes $32 Million in Fake Viagra Pills, Car Emblems, Other Goods Arriving from China",-1,-0.4767
https://www.breitbart.com/immigration/2020/12/20/democrats-relying-results-mass-immigration-flip-georgia-blue/,Democrats Relying on Results of Mass Immigration to Flip Georgia Blue,0,0
https://www.breitbart.com/politics/2020/12/08/soros-funded-los-angeles-district-attorney-help-criminal-illegal-aliens-avoid-deportation/,Soros-Funded Los Angeles District Attorney to Help Criminal Illegal Aliens Avoid Deportation,-1,-0.7579
https://www.breitbart.com/entertainment/2020/11/23/alyssa-milanos-immigration-themed-netflix-christmas-movie-calls-u-s-mexico-border-an-imaginary-line/,Alyssa Milano's Immigration Themed Netflix Christmas Movie Calls U.S.-Mexico Border an Imaginary Line,0,0
https://www.breitbart.com/politics/2020/12/08/dale-wilcox-bidens-immigration-agenda-could-change-america-as-we-know-it/,Dale Wilcox: Biden's Immigration Agenda Could Change America as We Know It,0,0
https://www.breitbart.com/politics/2020/12/09/kamala-harris-vows-amnesty-in-first-100-days-restarting-immigration-from-exporters-of-terrorism/,"Kamala Harris Vows Amnesty in First 100 Days, Restarting Immigration from Exporters of Terrorism",-1,-0.6808
https://www.breitbart.com/politics/2020/11/24/watch-joe-biden-amnesty-for-over-11-million-illegal-aliens-going-to-senate-in-my-first-100-days/,Watch Joe Biden: Amnesty for Over 11 Million Illegal Aliens Going to Senate in My First 100 Days,-1,-0.5574
https://www.breitbart.com/politics/2020/12/05/chuck-schumer-bidens-dhs-chief-will-help-pass-amnesty-for-illegal-aliens/,Chuck Schumer: Biden's DHS Chief Will Help Pass Amnesty for Illegal Aliens,-1,-0.2263
https://www.breitbart.com/politics/2020/11/25/house-democrats-begin-drafting-amnesty-plan-to-send-to-joe-biden/,House Democrats Begin Drafting Amnesty Plan to Send to Joe Biden,0,0
https://www.breitbart.com/politics/2020/12/03/republican-sens-john-cornyn-susan-collins-start-new-year-with-daca-amnesty/,"Republican Sens. John Cornyn, Susan Collins: Start New Year with DACA Amnesty",0,0
https://www.breitbart.com/economy/2020/12/04/chuck-schumer-were-nothing-if-were-not-a-nation-of-immigrants/,Chuck Schumer: We're Nothing If We're Not a Nation of Immigrants,0,0
https://www.breitbart.com/politics/2020/11/20/jim-banks-republicans-must-appeal-to-working-class-to-win-future-elections/,Jim Banks: Republicans Must Appeal to Working Class to Win Future Elections,1,0.5859
https://www.breitbart.com/europe/2020/12/02/boris-post-brexit-mass-migration-plan-is-a-total-surrender-says-think-tank/,"BOJO's Post-Brexit Mass Migration Plan Is a Total Surrender, Says Think Tank",-1,0
https://www.breitbart.com/politics/2020/12/11/house-democrats-plot-resolution-to-keep-criminal-illegal-aliens-in-u-s/,House Democrats Plot Resolution to Keep Criminal Illegal Aliens in U.S.,-1,-0.7906
https://www.breitbart.com/immigration/2020/12/09/house-push-mike-lees-s386-bill-creating-class-half-immigrants/,"House to Push Mike Lee's S.386 Bill, Create Class of Half Immigrants",-1,0.2732
https://www.breitbart.com/politics/2020/12/15/customs-and-border-chief-joe-biden-sending-open-borders-message-to-worlds-migrants/,Customs and Border Chief: Joe Biden Sending Open Borders Message to World's Migrants,0,0
https://www.breitbart.com/economy/2020/12/11/democrats-marijuana-amnesty-helps-illegal-migrants/,Democrats Marijuana Amnesty Helps Illegal Migrants,-1,-0.25
https://www.breitbart.com/crime/2020/12/17/illegal-alien-charged-19-counts-child-sexual-assault-north-carolina/,Illegal Alien Charged with 19 Counts of Child Sexual Assault in North Carolina,-1,-0.8481
https://www.breitbart.com/politics/2020/12/08/house-senate-bills-prioritize-foreign-nationals-as-24-5m-americans-remain-jobless-underemployed/,"House, Senate Bills Prioritize Foreign Nationals as 24.5M Americans Remain Jobless, Underemployed",-1,0
https://www.breitbart.com/economy/2020/11/26/joe-bidens-allies-warn-blue-collar-migrant-invasion/,Joe Biden's Allies Warn of Blue-Collar Migrant Invasion,-1,-0.1027
https://www.breitbart.com/economy/2020/12/17/mike-lees-s-386-giveaway-bill-exposes-india-vs-asia-fights/,Mike Lee's S.386 Giveaway Bill Exposes India vs. Asia Fights,-1,-0.4939
https://www.breitbart.com/economy/2020/11/23/joe-biden-picks-pro-migration-swamper-top-dhs-slot/,Joe Biden Picks Pro-Migration Swamper for Top DHS Slot,-1,0.2023
https://www.breitbart.com/politics/2020/11/25/barack-obama-evangelical-hispanics-overlooked-trump-saying-racist-things-about-mexicans/,Barack Obama: Evangelical Hispanics Overlooked Trump Saying Racist Things About Mexicans,-1,-0.0258
https://www.breitbart.com/border/2020/11/28/mexico-deports-u-s-citizen-accused-of-stalking-a-tv-anchor/,Mexico Deports U.S. Citizen Accused of Stalking TV Anchor,-1,-0.296
https://www.breitbart.com/economy/2020/12/04/joe-bidens-dhs-pick-promises-wage-raises-amnesty-migration/,"Joe Biden's DHS Pick Promises Wage Raises from Amnesty, Migration",1,0.3818
https://www.breitbart.com/clips/2020/12/07/watch-illegal-alien-arrested-for-breaking-into-womans-home-as-she-films-tiktok-video/,Watch: Illegal Alien Arrested for Breaking into Woman's Home as She Films TikTok Video,-1,-0.7717
https://www.breitbart.com/politics/2020/11/22/election-data-trumps-anti-globalism-pro-police-message-wins-hispanics/,"Election Data: President Trump's Anti-Globalism, Pro-Police Message Wins Over Hispanics",1,0.5719
https://www.breitbart.com/politics/2020/12/09/seven-gop-representatives-cheerlead-hong-kong-population-transfer-bill/,Seven GOP Representatives Cheerlead Hong Kong Population Transfer Bill,1,0.4019
https://www.breitbart.com/politics/2020/12/10/trump-tightens-border-rules-end-asylum-shopping-reduce-fraud/,"President Trump Tightens Border Rules to End Asylum Shopping, Reduce Fraud",1,-0.5859
https://www.breitbart.com/europe/2020/11/29/shakedown-boris-govt-pay-france-28m-to-start-stopping-more-boat-migrants/,Shakedown: Boris Govt to Pay France 28m to Start Stopping More Boat Migrants,-1,-0.4939
https://www.breitbart.com/politics/2020/12/14/open-borders-lobby-urges-joe-biden-quickly-grant-executive-amnesty/,Open Borders Lobby Urges Joe Biden to Quickly Grant Executive Amnesty,1,0.3818
https://www.breitbart.com/economy/2020/12/10/dem-rep-lofgren-pushing-house-green-card-giveaway-into-year-end-bill/,Democrat Zoe Lofgren Pushing Green Card Giveaway into Spending Bill,-1,0
https://www.breitbart.com/crime/2020/12/07/joe-biden-dhs-nominee-aided-jailed-drug-smuggler/,Joe Biden's DHS Nominee Aided Jailed Drug Smuggler,-1,-0.743
https://www.breitbart.com/economy/2020/12/18/cato-shows-joe-biden-how-to-flood-the-white-collar-labor-market/,CATO Shows Joe Biden How to Flood the Labor Market for Wall Street,0,0
https://www.breitbart.com/economy/2020/12/15/nyt-joe-bidens-border-policies-are-inviting-migrant-wave/,NYT: Joe Biden's Border Promises Are Creating a Migrant Wave,-1,0.5859
https://www.breitbart.com/politics/2020/12/04/kobach-the-supreme-court-hearing-on-excluding-illegal-aliens-in-apportionment-made-one-thing-clear-we-needed-the-citizenship-question-on-the-census/,Kobach: The Supreme Court Hearing on Excluding Illegal Aliens in Apportionment Made One Thing Clear We Needed the Citizenship Question on the Census,0,0
https://www.breitbart.com/europe/2020/12/20/canada-invest-40-million-into-home-ownership-opportunities-black-only/,Canada to Invest $40m Into Home Ownership Opportunities for Black People Only,0,0
https://www.breitbart.com/politics/2020/12/05/exclusive-georgia-sens-david-perdue-kelly-loeffler-vow-never-to-support-amnesty-for-illegal-aliens/,"Exclusive: Georgia Sens. David Perdue, Kelly Loeffler Vow Never to Support Amnesty for Illegal Aliens",-1,-0.1027
https://www.breitbart.com/border/2020/12/02/four-deported-sex-offenders-arrested-for-illegally-crossing-border-into-texas/,Four Deported Sex Offenders Arrested for Illegally Crossing Border into Texas,-1,-0.6808
https://www.breitbart.com/2020-election/2020/12/03/report-bidens-dhs-pick-alejandro-mayorkas-ignored-asylum-fraud-previous-post/,Report: Joe Biden's DHS Pick Alejandro Mayorkas Ignored Asylum Fraud at Previous Post,-1,-0.7269
https://www.breitbart.com/economy/2020/11/24/poll-shows-growing-democratic-opposition-cheap-labor-migration/,Poll Shows Growing Democratic Opposition to Cheap Labor Migration,-1,0.1779
https://www.breitbart.com/politics/2020/12/07/democrat-jon-ossoff-to-campaign-with-pro-amnesty-sanctuary-city-julian-castro/,"Democrat Jon Ossoff to Campaign with Pro-Amnesty, Sanctuary City Julian Castro",0,0
https://www.breitbart.com/politics/2020/11/30/pro-amnesty-business-groups-tout-mayorkas-for-dhs-job/,Pro-Amnesty Business Groups Tout Mayorkas for DHS Job,-1,-0.128
https://www.breitbart.com/immigration/2020/12/15/jon-ossoff-describes-latino-migrants-peasants/,Jon Ossoff Describes Latino Migrants as Peasants,-1,0
https://www.breitbart.com/border/2020/12/09/exclusive-photos-witchcraft-altar-found-in-mexican-border-state-stash-house/,EXCLUSIVE PHOTOS: Witchcraft Altar Found in Mexican Border State Stash House,-1,0.3034
https://www.breitbart.com/politics/2020/11/24/gang-of-eight-amnesty-architect-joe-biden-can-use-covid-19-to-give-amnesty-to-all-illegal-aliens/,Gang of Eight Amnesty Architect: Joe Biden Can Use COVID-19 to Give Amnesty to All Illegal Aliens,-1,-0.5574
https://www.breitbart.com/politics/2020/12/14/gop-donors-lobby-senate-republicans-to-support-joe-bidens-dhs-nominee/,GOP Donors Lobby Senate Republicans to Support Joe Biden's DHS Nominee,1,0.4215
https://www.breitbart.com/economy/2020/12/12/miami-herald-republicans-s-386-bill-hurts-latino-legal-immigrants/,Miami Herald: Republicans S.386 Bill Hurts Latino Legal Immigrants,-1,-0.3818
https://www.breitbart.com/politics/2020/12/19/cruz-blocks-democrat-backed-bill-that-would-open-pipeline-of-migrants-from-hong-kong-to-u-s/,Cruz Blocks Democrat-Backed Bill that Would Open Pipeline of Migrants from Hong Kong to U.S.,-1,-0.2263
https://www.breitbart.com/politics/2020/12/17/nyc-christmas-concert-shooter-immigrant-shielded-from-deportation/,NYC Christmas Concert Shooter Was Immigrant Shielded from Deportation Despite Extensive Criminal Record,-1,0.4168
https://www.breitbart.com/politics/2020/11/25/survey-72-percent-of-gop-voters-want-trumps-economic-nationalism-to-lead-republican-party/,Survey: 72 Percent of GOP Voters Want Trump's Economic Nationalism to Lead Republican Party,1,0.4588
https://www.breitbart.com/politics/2020/12/02/migration-lobby-joe-biden-must-surge-refugees-to-u-s-revise-extreme-vetting/,Migration Lobby: Joe Biden Must Revise Trump's Extreme Vetting of Refugees,-1,0.0258
https://www.breitbart.com/politics/2020/12/14/illegal-alien-charged-murdering-florida-woman-thanksgiving/,Illegal Alien Charged with Murdering Florida Woman on Thanksgiving,-1,-0.8658
https://www.breitbart.com/politics/2020/11/25/photos-obama-attacks-trump-for-using-same-cages-at-border-he-used/,Photos: Obama Attacks Trump for Using Same Cages at Border He Used,-1,-0.4404
